"","Date","Site","Chainsaw_frequency","Time","Common.Name","Gibbon_pres","Solar.Radiation","Wind.Speed","RH2M","T2M","PRECTOTCORR"
"1",2024-02-20,"T10",0,NA,NA,0,177.357638888889,0.777916666666667,64.5,29.12,0
"2",2024-02-21,"T10",0,NA,NA,0,181.385416666667,0.695694444444444,65.37,29.27,0
"3",2024-02-22,"T06",0,NA,NA,0,165.854166666667,0.725694444444444,64.9,29.1,0
"4",2024-02-22,"T10",0,5,"CrestedGibbons",1,165.854166666667,0.725694444444444,64.9,29.1,0
"5",2024-02-22,"T11",0,NA,NA,0,165.854166666667,0.725694444444444,64.9,29.1,0
"6",2024-02-23,"T06",0,NA,NA,0,226.800694444444,0.81,58.66,29.4,0
"7",2024-02-23,"T10",0,NA,NA,0,226.800694444444,0.81,58.66,29.4,0
"8",2024-02-23,"T11",0,NA,NA,0,226.800694444444,0.81,58.66,29.4,0
"9",2024-02-24,"T05",1,NA,NA,0,203.415972222222,1.18888888888889,56.25,29.61,0
"10",2024-02-24,"T06",0,6,"CrestedGibbons",1,203.415972222222,1.18888888888889,56.25,29.61,0
"11",2024-02-24,"T07",0,NA,NA,0,203.415972222222,1.18888888888889,56.25,29.61,0
"12",2024-02-24,"T10",0,NA,NA,0,203.415972222222,1.18888888888889,56.25,29.61,0
"13",2024-02-24,"T11",0,NA,NA,0,203.415972222222,1.18888888888889,56.25,29.61,0
"14",2024-02-25,"T05",3,6,"CrestedGibbons",1,250.895833333333,2.93104166666667,54.58,28.54,0
"15",2024-02-25,"T06",0,5,"CrestedGibbons",1,250.895833333333,2.93104166666667,54.58,28.54,0
"16",2024-02-25,"T07",0,NA,NA,0,250.895833333333,2.93104166666667,54.58,28.54,0
"17",2024-02-25,"T10",0,NA,NA,0,250.895833333333,2.93104166666667,54.58,28.54,0
"18",2024-02-25,"T11",0,NA,NA,0,250.895833333333,2.93104166666667,54.58,28.54,0
"19",2024-02-26,"T05",4,6,"CrestedGibbons",1,244.102083333333,2.47423611111111,55.8,28.81,0
"20",2024-02-26,"T06",0,NA,NA,0,244.102083333333,2.47423611111111,55.8,28.81,0
"21",2024-02-26,"T07",0,NA,NA,0,244.102083333333,2.47423611111111,55.8,28.81,0
"22",2024-02-26,"T10",0,NA,NA,0,244.102083333333,2.47423611111111,55.8,28.81,0
"23",2024-02-26,"T11",0,6,"CrestedGibbons",1,244.102083333333,2.47423611111111,55.8,28.81,0
"24",2024-02-27,"T05",0,NA,NA,0,148.33125,3.42194444444444,61.22,29.56,0.27
"25",2024-02-27,"T06",0,NA,NA,0,148.33125,3.42194444444444,61.22,29.56,0.27
"26",2024-02-27,"T07",0,NA,NA,0,148.33125,3.42194444444444,61.22,29.56,0.27
"27",2024-02-27,"T10",0,NA,NA,0,148.33125,3.42194444444444,61.22,29.56,0.27
"28",2024-02-27,"T11",0,NA,NA,0,148.33125,3.42194444444444,61.22,29.56,0.27
"29",2024-02-28,"T05",5,6,"CrestedGibbons",1,249.223611111111,2.39923611111111,56.91,29.29,0
"30",2024-02-28,"T06",0,5,"CrestedGibbons",1,249.223611111111,2.39923611111111,56.91,29.29,0
"31",2024-02-28,"T07",0,NA,NA,0,249.223611111111,2.39923611111111,56.91,29.29,0
"32",2024-02-28,"T10",0,NA,NA,0,249.223611111111,2.39923611111111,56.91,29.29,0
"33",2024-02-28,"T11",0,5,"CrestedGibbons",1,249.223611111111,2.39923611111111,56.91,29.29,0
"34",2024-02-29,"T05",4,6,"CrestedGibbons",1,192.193055555556,0.869861111111111,54.99,29.65,0
"35",2024-02-29,"T06",0,NA,NA,0,192.193055555556,0.869861111111111,54.99,29.65,0
"36",2024-02-29,"T07",0,NA,NA,0,192.193055555556,0.869861111111111,54.99,29.65,0
"37",2024-02-29,"T10",2,NA,NA,0,192.193055555556,0.869861111111111,54.99,29.65,0
"38",2024-02-29,"T11",0,NA,NA,0,192.193055555556,0.869861111111111,54.99,29.65,0
"39",2024-03-01,"T05",0,6,"CrestedGibbons",1,239.439583333333,2.02611111111111,52.69,29.68,0
"40",2024-03-01,"T06",0,NA,NA,0,239.439583333333,2.02611111111111,52.69,29.68,0
"41",2024-03-01,"T07",0,NA,NA,0,239.439583333333,2.02611111111111,52.69,29.68,0
"42",2024-03-01,"T10",0,NA,NA,0,239.439583333333,2.02611111111111,52.69,29.68,0
"43",2024-03-01,"T11",0,NA,NA,0,239.439583333333,2.02611111111111,52.69,29.68,0
"44",2024-03-02,"T05",2,NA,NA,0,244.100694444444,3.03340277777778,53.67,28.95,0
"45",2024-03-02,"T06",0,NA,NA,0,244.100694444444,3.03340277777778,53.67,28.95,0
"46",2024-03-02,"T07",0,NA,NA,0,244.100694444444,3.03340277777778,53.67,28.95,0
"47",2024-03-02,"T10",1,NA,NA,0,244.100694444444,3.03340277777778,53.67,28.95,0
"48",2024-03-02,"T11",0,NA,NA,0,244.100694444444,3.03340277777778,53.67,28.95,0
"49",2024-03-03,"T05",5,NA,NA,0,237.573611111111,1.98291666666667,55.27,29.26,0
"50",2024-03-03,"T06",0,5,"CrestedGibbons",1,237.573611111111,1.98291666666667,55.27,29.26,0
"51",2024-03-03,"T07",0,NA,NA,0,237.573611111111,1.98291666666667,55.27,29.26,0
"52",2024-03-03,"T10",0,5,"CrestedGibbons",1,237.573611111111,1.98291666666667,55.27,29.26,0
"53",2024-03-03,"T11",0,6,"CrestedGibbons",1,237.573611111111,1.98291666666667,55.27,29.26,0
"54",2024-03-04,"T05",3,NA,NA,0,199.180555555556,0.767777777777777,60.7,29.93,0
"55",2024-03-04,"T06",0,NA,NA,0,199.180555555556,0.767777777777777,60.7,29.93,0
"56",2024-03-04,"T07",0,NA,NA,0,199.180555555556,0.767777777777777,60.7,29.93,0
"57",2024-03-04,"T10",0,NA,NA,0,199.180555555556,0.767777777777777,60.7,29.93,0
"58",2024-03-04,"T11",0,5,"CrestedGibbons",1,199.180555555556,0.767777777777777,60.7,29.93,0
"59",2024-03-05,"T05",0,6,"CrestedGibbons",1,240.916666666667,0.934305555555556,61.73,30.29,0
"60",2024-03-05,"T06",0,5,"CrestedGibbons",1,240.916666666667,0.934305555555556,61.73,30.29,0
"61",2024-03-05,"T07",0,NA,NA,0,240.916666666667,0.934305555555556,61.73,30.29,0
"62",2024-03-05,"T10",0,5,"CrestedGibbons",1,240.916666666667,0.934305555555556,61.73,30.29,0
"63",2024-03-05,"T11",0,NA,NA,0,240.916666666667,0.934305555555556,61.73,30.29,0
"64",2024-03-06,"T05",2,6,"CrestedGibbons",1,210.43125,1.05791666666667,60.16,30.92,0
"65",2024-03-06,"T06",0,NA,NA,0,210.43125,1.05791666666667,60.16,30.92,0
"66",2024-03-06,"T07",0,NA,NA,0,210.43125,1.05791666666667,60.16,30.92,0
"67",2024-03-06,"T10",0,NA,NA,0,210.43125,1.05791666666667,60.16,30.92,0
"68",2024-03-06,"T11",0,NA,NA,0,210.43125,1.05791666666667,60.16,30.92,0
"69",2024-03-07,"T05",3,NA,NA,0,174.319444444445,0.866388888888889,61.08,31.18,0
"70",2024-03-07,"T06",0,NA,NA,0,174.319444444445,0.866388888888889,61.08,31.18,0
"71",2024-03-07,"T07",0,NA,NA,0,174.319444444445,0.866388888888889,61.08,31.18,0
"72",2024-03-07,"T10",0,NA,NA,0,174.319444444445,0.866388888888889,61.08,31.18,0
"73",2024-03-07,"T11",0,NA,NA,0,174.319444444445,0.866388888888889,61.08,31.18,0
"74",2024-03-08,"T05",3,8,"CrestedGibbons",1,185.741666666667,1.36138888888889,51.87,30.79,0
"75",2024-03-08,"T06",0,NA,NA,0,185.741666666667,1.36138888888889,51.87,30.79,0
"76",2024-03-08,"T07",0,NA,NA,0,185.741666666667,1.36138888888889,51.87,30.79,0
"77",2024-03-08,"T10",0,NA,NA,0,185.741666666667,1.36138888888889,51.87,30.79,0
"78",2024-03-08,"T11",0,NA,NA,0,185.741666666667,1.36138888888889,51.87,30.79,0
"79",2024-03-09,"T05",1,NA,NA,0,186.384722222222,1.43222222222222,54.5,29.72,0
"80",2024-03-09,"T06",0,5,"CrestedGibbons",1,186.384722222222,1.43222222222222,54.5,29.72,0
"81",2024-03-09,"T07",0,NA,NA,0,186.384722222222,1.43222222222222,54.5,29.72,0
"82",2024-03-09,"T10",0,5,"CrestedGibbons",1,186.384722222222,1.43222222222222,54.5,29.72,0
"83",2024-03-09,"T11",0,5,"CrestedGibbons",1,186.384722222222,1.43222222222222,54.5,29.72,0
"84",2024-03-10,"T05",0,6,"CrestedGibbons",1,207.808333333333,1.27152777777778,52.24,30.33,0
"85",2024-03-10,"T06",0,6,"CrestedGibbons",1,207.808333333333,1.27152777777778,52.24,30.33,0
"86",2024-03-10,"T07",0,NA,NA,0,207.808333333333,1.27152777777778,52.24,30.33,0
"87",2024-03-10,"T10",0,NA,NA,0,207.808333333333,1.27152777777778,52.24,30.33,0
"88",2024-03-10,"T11",0,6,"CrestedGibbons",1,207.808333333333,1.27152777777778,52.24,30.33,0
"89",2024-03-11,"T05",2,NA,NA,0,247.704861111111,1.40583333333333,53.21,30.59,0.01
"90",2024-03-11,"T06",0,NA,NA,0,247.704861111111,1.40583333333333,53.21,30.59,0.01
"91",2024-03-11,"T07",0,NA,NA,0,247.704861111111,1.40583333333333,53.21,30.59,0.01
"92",2024-03-11,"T10",0,NA,NA,0,247.704861111111,1.40583333333333,53.21,30.59,0.01
"93",2024-03-11,"T11",0,NA,NA,0,247.704861111111,1.40583333333333,53.21,30.59,0.01
"94",2024-03-12,"T05",2,6,"CrestedGibbons",1,223.460416666667,1.1575,53.21,30.47,0
"95",2024-03-12,"T06",0,NA,NA,0,223.460416666667,1.1575,53.21,30.47,0
"96",2024-03-12,"T07",0,NA,NA,0,223.460416666667,1.1575,53.21,30.47,0
"97",2024-03-12,"T10",2,NA,NA,0,223.460416666667,1.1575,53.21,30.47,0
"98",2024-03-12,"T11",0,5,"CrestedGibbons",1,223.460416666667,1.1575,53.21,30.47,0
"99",2024-03-13,"T05",4,NA,NA,0,193.997222222222,0.601388888888889,53.13,30.97,0
"100",2024-03-13,"T06",0,NA,NA,0,193.997222222222,0.601388888888889,53.13,30.97,0
"101",2024-03-13,"T07",0,NA,NA,0,193.997222222222,0.601388888888889,53.13,30.97,0
"102",2024-03-13,"T10",4,NA,NA,0,193.997222222222,0.601388888888889,53.13,30.97,0
"103",2024-03-13,"T11",0,NA,NA,0,193.997222222222,0.601388888888889,53.13,30.97,0
"104",2024-03-14,"T05",0,NA,NA,0,178.826388888889,0.601805555555556,57.85,30.39,0
"105",2024-03-14,"T06",0,5,"CrestedGibbons",1,178.826388888889,0.601805555555556,57.85,30.39,0
"106",2024-03-14,"T07",0,NA,NA,0,178.826388888889,0.601805555555556,57.85,30.39,0
"107",2024-03-14,"T10",2,5,"CrestedGibbons",1,178.826388888889,0.601805555555556,57.85,30.39,0
"108",2024-03-14,"T11",0,NA,NA,0,178.826388888889,0.601805555555556,57.85,30.39,0
"109",2024-03-15,"T05",0,NA,NA,0,246.379861111111,0.949444444444444,55.67,30.22,0
"110",2024-03-15,"T06",0,5,"CrestedGibbons",1,246.379861111111,0.949444444444444,55.67,30.22,0
"111",2024-03-15,"T07",0,NA,NA,0,246.379861111111,0.949444444444444,55.67,30.22,0
"112",2024-03-15,"T10",0,NA,NA,0,246.379861111111,0.949444444444444,55.67,30.22,0
"113",2024-03-15,"T11",0,5,"CrestedGibbons",1,246.379861111111,0.949444444444444,55.67,30.22,0
"114",2024-03-16,"T05",0,NA,NA,0,253.659027777778,0.643472222222222,48.81,29.5,0
"115",2024-03-16,"T06",0,5,"CrestedGibbons",1,253.659027777778,0.643472222222222,48.81,29.5,0
"116",2024-03-16,"T07",0,NA,NA,0,253.659027777778,0.643472222222222,48.81,29.5,0
"117",2024-03-16,"T10",0,NA,NA,0,253.659027777778,0.643472222222222,48.81,29.5,0
"118",2024-03-16,"T11",0,NA,NA,0,253.659027777778,0.643472222222222,48.81,29.5,0
"119",2024-03-17,"T05",4,NA,NA,0,211.740972222222,0.565416666666667,51.18,30.09,0
"120",2024-03-17,"T06",0,5,"CrestedGibbons",1,211.740972222222,0.565416666666667,51.18,30.09,0
"121",2024-03-17,"T07",0,NA,NA,0,211.740972222222,0.565416666666667,51.18,30.09,0
"122",2024-03-17,"T10",0,NA,NA,0,211.740972222222,0.565416666666667,51.18,30.09,0
"123",2024-03-17,"T11",0,NA,NA,0,211.740972222222,0.565416666666667,51.18,30.09,0
"124",2024-03-18,"T05",3,NA,NA,0,226.464583333333,0.959583333333333,47.83,30.87,0
"125",2024-03-18,"T06",0,6,"CrestedGibbons",1,226.464583333333,0.959583333333333,47.83,30.87,0
"126",2024-03-18,"T07",0,NA,NA,0,226.464583333333,0.959583333333333,47.83,30.87,0
"127",2024-03-18,"T10",0,5,"CrestedGibbons",1,226.464583333333,0.959583333333333,47.83,30.87,0
"128",2024-03-18,"T11",0,5,"CrestedGibbons",1,226.464583333333,0.959583333333333,47.83,30.87,0
"129",2024-03-19,"T05",2,6,"CrestedGibbons",1,218.569444444444,1.39076388888889,46.15,29.91,0
"130",2024-03-19,"T06",0,5,"CrestedGibbons",1,218.569444444444,1.39076388888889,46.15,29.91,0
"131",2024-03-19,"T07",0,NA,NA,0,218.569444444444,1.39076388888889,46.15,29.91,0
"132",2024-03-19,"T10",0,5,"CrestedGibbons",1,218.569444444444,1.39076388888889,46.15,29.91,0
"133",2024-03-19,"T11",1,5,"CrestedGibbons",1,218.569444444444,1.39076388888889,46.15,29.91,0
"134",2024-03-20,"T05",5,NA,NA,0,218.859027777778,3.77854166666667,55.73,29.29,0.01
"135",2024-03-20,"T06",0,5,"CrestedGibbons",1,218.859027777778,3.77854166666667,55.73,29.29,0.01
"136",2024-03-20,"T07",0,NA,NA,0,218.859027777778,3.77854166666667,55.73,29.29,0.01
"137",2024-03-20,"T10",0,NA,NA,0,218.859027777778,3.77854166666667,55.73,29.29,0.01
"138",2024-03-20,"T11",0,NA,NA,0,218.859027777778,3.77854166666667,55.73,29.29,0.01
"139",2024-03-21,"T05",0,NA,NA,0,243.859027777778,3.04340277777778,55.22,30.16,0.06
"140",2024-03-21,"T06",0,NA,NA,0,243.859027777778,3.04340277777778,55.22,30.16,0.06
"141",2024-03-21,"T07",0,8,"CrestedGibbons",1,243.859027777778,3.04340277777778,55.22,30.16,0.06
"142",2024-03-21,"T10",0,5,"CrestedGibbons",1,243.859027777778,3.04340277777778,55.22,30.16,0.06
"143",2024-03-21,"T11",0,NA,NA,0,243.859027777778,3.04340277777778,55.22,30.16,0.06
"144",2024-03-22,"T05",0,NA,NA,0,225.223611111111,0.835138888888889,52.32,31.16,0
"145",2024-03-22,"T06",0,NA,NA,0,225.223611111111,0.835138888888889,52.32,31.16,0
"146",2024-03-22,"T07",0,NA,NA,0,225.223611111111,0.835138888888889,52.32,31.16,0
"147",2024-03-22,"T10",0,5,"CrestedGibbons",1,225.223611111111,0.835138888888889,52.32,31.16,0
"148",2024-03-22,"T11",0,9,"CrestedGibbons",1,225.223611111111,0.835138888888889,52.32,31.16,0
"149",2024-03-23,"T05",4,9,"CrestedGibbons",1,209.615277777778,0.850833333333333,56.65,30.66,0
"150",2024-03-23,"T06",0,5,"CrestedGibbons",1,209.615277777778,0.850833333333333,56.65,30.66,0
"151",2024-03-23,"T07",0,NA,NA,0,209.615277777778,0.850833333333333,56.65,30.66,0
"152",2024-03-23,"T10",0,5,"CrestedGibbons",1,209.615277777778,0.850833333333333,56.65,30.66,0
"153",2024-03-23,"T11",0,NA,NA,0,209.615277777778,0.850833333333333,56.65,30.66,0
"154",2024-03-23,"T15",3,NA,NA,0,209.615277777778,0.850833333333333,56.65,30.66,0
"155",2024-03-24,"T05",4,NA,NA,0,222.989583333333,0.861388888888889,59.33,30.49,0
"156",2024-03-24,"T06",0,5,"CrestedGibbons",1,222.989583333333,0.861388888888889,59.33,30.49,0
"157",2024-03-24,"T07",0,NA,NA,0,222.989583333333,0.861388888888889,59.33,30.49,0
"158",2024-03-24,"T10",0,NA,NA,0,222.989583333333,0.861388888888889,59.33,30.49,0
"159",2024-03-24,"T11",0,5,"CrestedGibbons",1,222.989583333333,0.861388888888889,59.33,30.49,0
"160",2024-03-24,"T15",5,5,"CrestedGibbons",1,222.989583333333,0.861388888888889,59.33,30.49,0
"161",2024-03-24,"T16",0,NA,NA,0,222.989583333333,0.861388888888889,59.33,30.49,0
"162",2024-03-25,"T05",0,NA,NA,0,189.165972222222,0.575972222222222,57.07,31.1,0
"163",2024-03-25,"T06",0,8,"CrestedGibbons",1,189.165972222222,0.575972222222222,57.07,31.1,0
"164",2024-03-25,"T07",0,NA,NA,0,189.165972222222,0.575972222222222,57.07,31.1,0
"165",2024-03-25,"T10",0,NA,NA,0,189.165972222222,0.575972222222222,57.07,31.1,0
"166",2024-03-25,"T11",0,NA,NA,0,189.165972222222,0.575972222222222,57.07,31.1,0
"167",2024-03-25,"T15",8,6,"CrestedGibbons",1,189.165972222222,0.575972222222222,57.07,31.1,0
"168",2024-03-25,"T16",0,6,"CrestedGibbons",1,189.165972222222,0.575972222222222,57.07,31.1,0
"169",2024-03-26,"T05",4,NA,NA,0,229.415972222222,0.742083333333333,48.57,32.36,0
"170",2024-03-26,"T06",0,6,"CrestedGibbons",1,229.415972222222,0.742083333333333,48.57,32.36,0
"171",2024-03-26,"T07",0,NA,NA,0,229.415972222222,0.742083333333333,48.57,32.36,0
"172",2024-03-26,"T10",0,NA,NA,0,229.415972222222,0.742083333333333,48.57,32.36,0
"173",2024-03-26,"T11",0,NA,NA,0,229.415972222222,0.742083333333333,48.57,32.36,0
"174",2024-03-26,"T15",15,NA,NA,0,229.415972222222,0.742083333333333,48.57,32.36,0
"175",2024-03-26,"T16",0,NA,NA,0,229.415972222222,0.742083333333333,48.57,32.36,0
"176",2024-03-27,"T05",7,NA,NA,0,199.986805555556,0.704444444444444,48.53,32.27,0
"177",2024-03-27,"T06",0,5,"CrestedGibbons",1,199.986805555556,0.704444444444444,48.53,32.27,0
"178",2024-03-27,"T07",0,NA,NA,0,199.986805555556,0.704444444444444,48.53,32.27,0
"179",2024-03-27,"T10",0,NA,NA,0,199.986805555556,0.704444444444444,48.53,32.27,0
"180",2024-03-27,"T11",0,5,"CrestedGibbons",1,199.986805555556,0.704444444444444,48.53,32.27,0
"181",2024-03-27,"T15",13,NA,NA,0,199.986805555556,0.704444444444444,48.53,32.27,0
"182",2024-03-27,"T16",0,5,"CrestedGibbons",1,199.986805555556,0.704444444444444,48.53,32.27,0
"183",2024-03-28,"T05",9,NA,NA,0,177.330555555556,0.896875,61.04,30.05,0.12
"184",2024-03-28,"T06",0,5,"CrestedGibbons",1,177.330555555556,0.896875,61.04,30.05,0.12
"185",2024-03-28,"T07",0,NA,NA,0,177.330555555556,0.896875,61.04,30.05,0.12
"186",2024-03-28,"T10",0,NA,NA,0,177.330555555556,0.896875,61.04,30.05,0.12
"187",2024-03-28,"T11",0,NA,NA,0,177.330555555556,0.896875,61.04,30.05,0.12
"188",2024-03-28,"T15",0,NA,NA,0,177.330555555556,0.896875,61.04,30.05,0.12
"189",2024-03-28,"T16",0,NA,NA,0,177.330555555556,0.896875,61.04,30.05,0.12
"190",2024-03-29,"T05",3,NA,NA,0,NA,0.813931034482759,61.42,30.14,0
"191",2024-03-29,"T06",0,5,"CrestedGibbons",1,NA,0.813931034482759,61.42,30.14,0
"192",2024-03-29,"T07",0,7,"CrestedGibbons",1,NA,0.813931034482759,61.42,30.14,0
"193",2024-03-29,"T10",0,5,"CrestedGibbons",1,NA,0.813931034482759,61.42,30.14,0
"194",2024-03-29,"T11",1,5,"CrestedGibbons",1,NA,0.813931034482759,61.42,30.14,0
"195",2024-03-29,"T15",0,6,"CrestedGibbons",1,NA,0.813931034482759,61.42,30.14,0
"196",2024-03-29,"T16",0,NA,NA,0,NA,0.813931034482759,61.42,30.14,0
"197",2024-03-30,"T05",8,NA,NA,0,NA,0.772275862068965,57.16,31.27,0
"198",2024-03-30,"T06",0,6,"CrestedGibbons",1,NA,0.772275862068965,57.16,31.27,0
"199",2024-03-30,"T07",0,5,"CrestedGibbons",1,NA,0.772275862068965,57.16,31.27,0
"200",2024-03-30,"T10",0,NA,NA,0,NA,0.772275862068965,57.16,31.27,0
"201",2024-03-30,"T11",0,NA,NA,0,NA,0.772275862068965,57.16,31.27,0
"202",2024-03-30,"T15",6,5,"CrestedGibbons",1,NA,0.772275862068965,57.16,31.27,0
"203",2024-03-30,"T16",0,NA,NA,0,NA,0.772275862068965,57.16,31.27,0
"204",2024-03-31,"T05",8,NA,NA,0,NA,0.783172413793103,58.27,31.05,0
"205",2024-03-31,"T06",0,5,"CrestedGibbons",1,NA,0.783172413793103,58.27,31.05,0
"206",2024-03-31,"T07",0,NA,NA,0,NA,0.783172413793103,58.27,31.05,0
"207",2024-03-31,"T10",0,NA,NA,0,NA,0.783172413793103,58.27,31.05,0
"208",2024-03-31,"T11",0,NA,NA,0,NA,0.783172413793103,58.27,31.05,0
"209",2024-03-31,"T15",18,5,"CrestedGibbons",1,NA,0.783172413793103,58.27,31.05,0
"210",2024-03-31,"T16",0,NA,NA,0,NA,0.783172413793103,58.27,31.05,0
"211",2024-04-01,"T05",11,NA,NA,0,NA,0.978206896551724,59.63,31.26,0
"212",2024-04-01,"T06",0,5,"CrestedGibbons",1,NA,0.978206896551724,59.63,31.26,0
"213",2024-04-01,"T07",0,NA,NA,0,NA,0.978206896551724,59.63,31.26,0
"214",2024-04-01,"T10",0,5,"CrestedGibbons",1,NA,0.978206896551724,59.63,31.26,0
"215",2024-04-01,"T11",0,NA,NA,0,NA,0.978206896551724,59.63,31.26,0
"216",2024-04-01,"T15",10,5,"CrestedGibbons",1,NA,0.978206896551724,59.63,31.26,0
"217",2024-04-01,"T16",0,NA,NA,0,NA,0.978206896551724,59.63,31.26,0
"218",2024-04-02,"T05",8,NA,NA,0,NA,1.33475862068966,58.56,31.26,0.01
"219",2024-04-02,"T06",0,NA,NA,0,NA,1.33475862068966,58.56,31.26,0.01
"220",2024-04-02,"T07",0,NA,NA,0,NA,1.33475862068966,58.56,31.26,0.01
"221",2024-04-02,"T10",0,9,"CrestedGibbons",1,NA,1.33475862068966,58.56,31.26,0.01
"222",2024-04-02,"T11",0,NA,NA,0,NA,1.33475862068966,58.56,31.26,0.01
"223",2024-04-02,"T15",13,NA,NA,0,NA,1.33475862068966,58.56,31.26,0.01
"224",2024-04-02,"T16",0,NA,NA,0,NA,1.33475862068966,58.56,31.26,0.01
"225",2024-04-03,"T05",4,NA,NA,0,NA,1.31434482758621,63.31,30.63,2.09
"226",2024-04-03,"T06",0,6,"CrestedGibbons",1,NA,1.31434482758621,63.31,30.63,2.09
"227",2024-04-03,"T07",0,NA,NA,0,NA,1.31434482758621,63.31,30.63,2.09
"228",2024-04-03,"T10",0,NA,NA,0,NA,1.31434482758621,63.31,30.63,2.09
"229",2024-04-03,"T11",0,NA,NA,0,NA,1.31434482758621,63.31,30.63,2.09
"230",2024-04-03,"T15",10,6,"CrestedGibbons",1,NA,1.31434482758621,63.31,30.63,2.09
"231",2024-04-03,"T16",0,NA,NA,0,NA,1.31434482758621,63.31,30.63,2.09
"232",2024-04-04,"T05",6,5,"CrestedGibbons",1,NA,1.0608275862069,57.96,32,0
"233",2024-04-04,"T06",0,5,"CrestedGibbons",1,NA,1.0608275862069,57.96,32,0
"234",2024-04-04,"T07",0,6,"CrestedGibbons",1,NA,1.0608275862069,57.96,32,0
"235",2024-04-04,"T10",0,NA,NA,0,NA,1.0608275862069,57.96,32,0
"236",2024-04-04,"T15",12,5,"CrestedGibbons",1,NA,1.0608275862069,57.96,32,0
"237",2024-04-04,"T16",0,NA,NA,0,NA,1.0608275862069,57.96,32,0
"238",2024-04-05,"T05",9,NA,NA,0,NA,1.06689655172414,59.49,31.16,0.01
"239",2024-04-05,"T06",0,6,"CrestedGibbons",1,NA,1.06689655172414,59.49,31.16,0.01
"240",2024-04-05,"T07",0,NA,NA,0,NA,1.06689655172414,59.49,31.16,0.01
"241",2024-04-05,"T10",0,5,"CrestedGibbons",1,NA,1.06689655172414,59.49,31.16,0.01
"242",2024-04-05,"T15",15,6,"CrestedGibbons",1,NA,1.06689655172414,59.49,31.16,0.01
"243",2024-04-05,"T16",0,5,"CrestedGibbons",1,NA,1.06689655172414,59.49,31.16,0.01
"244",2024-04-05,"T32",0,NA,NA,0,NA,1.06689655172414,59.49,31.16,0.01
"245",2024-04-06,"T05",5,5,"CrestedGibbons",1,NA,0.962896551724138,52.99,31.7,0
"246",2024-04-06,"T06",0,NA,NA,0,NA,0.962896551724138,52.99,31.7,0
"247",2024-04-06,"T07",0,NA,NA,0,NA,0.962896551724138,52.99,31.7,0
"248",2024-04-06,"T10",0,NA,NA,0,NA,0.962896551724138,52.99,31.7,0
"249",2024-04-06,"T15",8,5,"CrestedGibbons",1,NA,0.962896551724138,52.99,31.7,0
"250",2024-04-06,"T16",0,NA,NA,0,NA,0.962896551724138,52.99,31.7,0
"251",2024-04-06,"T32",0,5,"CrestedGibbons",1,NA,0.962896551724138,52.99,31.7,0
"252",2024-04-06,"T33",0,NA,NA,0,NA,0.962896551724138,52.99,31.7,0
"253",2024-04-07,"T05",5,6,"CrestedGibbons",1,NA,0.943448275862069,57.19,31.99,0
"254",2024-04-07,"T06",0,5,"CrestedGibbons",1,NA,0.943448275862069,57.19,31.99,0
"255",2024-04-07,"T07",0,NA,NA,0,NA,0.943448275862069,57.19,31.99,0
"256",2024-04-07,"T10",0,NA,NA,0,NA,0.943448275862069,57.19,31.99,0
"257",2024-04-07,"T15",7,5,"CrestedGibbons",1,NA,0.943448275862069,57.19,31.99,0
